pasada,modalidad,set,grabacion,pattern,window_id,t_start,t_end,slice_path,label_path,mask_path,n_points
12,caminar,train,12_6_2_A_B_resampled,12_aligned_pattern_resampled,1,1725719084,1725722683,data/input\train\slices\12_6_2_A_B_resampled_1.csv,data/input\train\labels\12_aligned_pattern_resampled_1.csv,data/input\train\masks\12_6_2_A_B_resampled_1.csv,3600
12,caminar,train,12_6_2_A_B_resampled,12_aligned_pattern_resampled,2a,1725720884,1725724483,data/input\train\slices\12_6_2_A_B_resampled_2a.csv,data/input\train\labels\12_aligned_pattern_resampled_2a.csv,data/input\train\masks\12_6_2_A_B_resampled_2a.csv,3600
12,caminar,train,12_6_2_A_B_resampled,12_aligned_pattern_resampled,3,1725722684,1725726027,data/input\train\slices\12_6_2_A_B_resampled_3.csv,data/input\train\labels\12_aligned_pattern_resampled_3.csv,data/input\train\masks\12_6_2_A_B_resampled_3.csv,3600
12,caminar,train,12_6_3_A_B_resampled,12_aligned_pattern_resampled,1,1725719037,1725722636,data/input\train\slices\12_6_3_A_B_resampled_1.csv,data/input\train\labels\12_aligned_pattern_resampled_1.csv,data/input\train\masks\12_6_3_A_B_resampled_1.csv,3600
12,caminar,train,12_6_3_A_B_resampled,12_aligned_pattern_resampled,2a,1725720837,1725724436,data/input\train\slices\12_6_3_A_B_resampled_2a.csv,data/input\train\labels\12_aligned_pattern_resampled_2a.csv,data/input\train\masks\12_6_3_A_B_resampled_2a.csv,3600
12,caminar,train,12_6_3_A_B_resampled,12_aligned_pattern_resampled,3,1725722637,1725726027,data/input\train\slices\12_6_3_A_B_resampled_3.csv,data/input\train\labels\12_aligned_pattern_resampled_3.csv,data/input\train\masks\12_6_3_A_B_resampled_3.csv,3600
12,caminar,train,12_6_4_A_B_resampled,12_aligned_pattern_resampled,1,1725719037,1725722636,data/input\train\slices\12_6_4_A_B_resampled_1.csv,data/input\train\labels\12_aligned_pattern_resampled_1.csv,data/input\train\masks\12_6_4_A_B_resampled_1.csv,3600
12,caminar,train,12_6_4_A_B_resampled,12_aligned_pattern_resampled,2a,1725720837,1725724436,data/input\train\slices\12_6_4_A_B_resampled_2a.csv,data/input\train\labels\12_aligned_pattern_resampled_2a.csv,data/input\train\masks\12_6_4_A_B_resampled_2a.csv,3600
12,caminar,train,12_6_4_A_B_resampled,12_aligned_pattern_resampled,3,1725722637,1725726027,data/input\train\slices\12_6_4_A_B_resampled_3.csv,data/input\train\labels\12_aligned_pattern_resampled_3.csv,data/input\train\masks\12_6_4_A_B_resampled_3.csv,3600
12,caminar,train,12_6_5_A_B_resampled,12_aligned_pattern_resampled,1,1725719025,1725722624,data/input\train\slices\12_6_5_A_B_resampled_1.csv,data/input\train\labels\12_aligned_pattern_resampled_1.csv,data/input\train\masks\12_6_5_A_B_resampled_1.csv,3600
12,caminar,train,12_6_5_A_B_resampled,12_aligned_pattern_resampled,2a,1725720825,1725724424,data/input\train\slices\12_6_5_A_B_resampled_2a.csv,data/input\train\labels\12_aligned_pattern_resampled_2a.csv,data/input\train\masks\12_6_5_A_B_resampled_2a.csv,3600
12,caminar,train,12_6_5_A_B_resampled,12_aligned_pattern_resampled,3,1725722625,1725726027,data/input\train\slices\12_6_5_A_B_resampled_3.csv,data/input\train\labels\12_aligned_pattern_resampled_3.csv,data/input\train\masks\12_6_5_A_B_resampled_3.csv,3600
12,caminar,train,12_6_6_E_B_resampled,12_aligned_pattern_resampled,1,1725719041,1725722640,data/input\train\slices\12_6_6_E_B_resampled_1.csv,data/input\train\labels\12_aligned_pattern_resampled_1.csv,data/input\train\masks\12_6_6_E_B_resampled_1.csv,3600
12,caminar,train,12_6_6_E_B_resampled,12_aligned_pattern_resampled,2a,1725720841,1725724440,data/input\train\slices\12_6_6_E_B_resampled_2a.csv,data/input\train\labels\12_aligned_pattern_resampled_2a.csv,data/input\train\masks\12_6_6_E_B_resampled_2a.csv,3600
12,caminar,train,12_6_6_E_B_resampled,12_aligned_pattern_resampled,3,1725722641,1725726027,data/input\train\slices\12_6_6_E_B_resampled_3.csv,data/input\train\labels\12_aligned_pattern_resampled_3.csv,data/input\train\masks\12_6_6_E_B_resampled_3.csv,3600
12,caminar,train,12_6_7_F_B_resampled,12_aligned_pattern_resampled,1,1725719023,1725722622,data/input\train\slices\12_6_7_F_B_resampled_1.csv,data/input\train\labels\12_aligned_pattern_resampled_1.csv,data/input\train\masks\12_6_7_F_B_resampled_1.csv,3600
12,caminar,train,12_6_7_F_B_resampled,12_aligned_pattern_resampled,2a,1725720823,1725724422,data/input\train\slices\12_6_7_F_B_resampled_2a.csv,data/input\train\labels\12_aligned_pattern_resampled_2a.csv,data/input\train\masks\12_6_7_F_B_resampled_2a.csv,3600
12,caminar,train,12_6_7_F_B_resampled,12_aligned_pattern_resampled,3,1725722623,1725726027,data/input\train\slices\12_6_7_F_B_resampled_3.csv,data/input\train\labels\12_aligned_pattern_resampled_3.csv,data/input\train\masks\12_6_7_F_B_resampled_3.csv,3600
12,caminar,train,12_6_8_A_B_resampled,12_aligned_pattern_resampled,1,1725719041,1725722640,data/input\train\slices\12_6_8_A_B_resampled_1.csv,data/input\train\labels\12_aligned_pattern_resampled_1.csv,data/input\train\masks\12_6_8_A_B_resampled_1.csv,3600
12,caminar,train,12_6_8_A_B_resampled,12_aligned_pattern_resampled,2a,1725720841,1725724440,data/input\train\slices\12_6_8_A_B_resampled_2a.csv,data/input\train\labels\12_aligned_pattern_resampled_2a.csv,data/input\train\masks\12_6_8_A_B_resampled_2a.csv,3600
12,caminar,train,12_6_8_A_B_resampled,12_aligned_pattern_resampled,3,1725722641,1725726027,data/input\train\slices\12_6_8_A_B_resampled_3.csv,data/input\train\labels\12_aligned_pattern_resampled_3.csv,data/input\train\masks\12_6_8_A_B_resampled_3.csv,3600
12,caminar,train,12_6_9_H_B_resampled,12_aligned_pattern_resampled,1,1725719013,1725722612,data/input\train\slices\12_6_9_H_B_resampled_1.csv,data/input\train\labels\12_aligned_pattern_resampled_1.csv,data/input\train\masks\12_6_9_H_B_resampled_1.csv,3600
12,caminar,train,12_6_9_H_B_resampled,12_aligned_pattern_resampled,2a,1725720813,1725724412,data/input\train\slices\12_6_9_H_B_resampled_2a.csv,data/input\train\labels\12_aligned_pattern_resampled_2a.csv,data/input\train\masks\12_6_9_H_B_resampled_2a.csv,3600
12,caminar,train,12_6_9_H_B_resampled,12_aligned_pattern_resampled,3,1725722613,1725726027,data/input\train\slices\12_6_9_H_B_resampled_3.csv,data/input\train\labels\12_aligned_pattern_resampled_3.csv,data/input\train\masks\12_6_9_H_B_resampled_3.csv,3600
13,caminar,train,13_7_10_H_B_resampled,13_aligned_pattern_resampled,1,1725727833,1725731432,data/input\train\slices\13_7_10_H_B_resampled_1.csv,data/input\train\labels\13_aligned_pattern_resampled_1.csv,data/input\train\masks\13_7_10_H_B_resampled_1.csv,3600
13,caminar,train,13_7_10_H_B_resampled,13_aligned_pattern_resampled,2a,1725729633,1725732004,data/input\train\slices\13_7_10_H_B_resampled_2a.csv,data/input\train\labels\13_aligned_pattern_resampled_2a.csv,data/input\train\masks\13_7_10_H_B_resampled_2a.csv,3600
13,caminar,train,13_7_11_A_B_resampled,13_aligned_pattern_resampled,1,1725727833,1725731432,data/input\train\slices\13_7_11_A_B_resampled_1.csv,data/input\train\labels\13_aligned_pattern_resampled_1.csv,data/input\train\masks\13_7_11_A_B_resampled_1.csv,3600
13,caminar,train,13_7_11_A_B_resampled,13_aligned_pattern_resampled,2a,1725729633,1725732004,data/input\train\slices\13_7_11_A_B_resampled_2a.csv,data/input\train\labels\13_aligned_pattern_resampled_2a.csv,data/input\train\masks\13_7_11_A_B_resampled_2a.csv,3600
13,caminar,train,13_7_12_E_B_resampled,13_aligned_pattern_resampled,1,1725727833,1725731432,data/input\train\slices\13_7_12_E_B_resampled_1.csv,data/input\train\labels\13_aligned_pattern_resampled_1.csv,data/input\train\masks\13_7_12_E_B_resampled_1.csv,3600
13,caminar,train,13_7_12_E_B_resampled,13_aligned_pattern_resampled,2a,1725729633,1725732002,data/input\train\slices\13_7_12_E_B_resampled_2a.csv,data/input\train\labels\13_aligned_pattern_resampled_2a.csv,data/input\train\masks\13_7_12_E_B_resampled_2a.csv,3600
13,caminar,train,13_7_14_J_B_resampled,13_aligned_pattern_resampled,1,1725727833,1725731432,data/input\train\slices\13_7_14_J_B_resampled_1.csv,data/input\train\labels\13_aligned_pattern_resampled_1.csv,data/input\train\masks\13_7_14_J_B_resampled_1.csv,3600
13,caminar,train,13_7_14_J_B_resampled,13_aligned_pattern_resampled,2a,1725729633,1725732002,data/input\train\slices\13_7_14_J_B_resampled_2a.csv,data/input\train\labels\13_aligned_pattern_resampled_2a.csv,data/input\train\masks\13_7_14_J_B_resampled_2a.csv,3600
13,caminar,train,13_7_15_J_B_resampled,13_aligned_pattern_resampled,1,1725727833,1725731432,data/input\train\slices\13_7_15_J_B_resampled_1.csv,data/input\train\labels\13_aligned_pattern_resampled_1.csv,data/input\train\masks\13_7_15_J_B_resampled_1.csv,3600
13,caminar,train,13_7_15_J_B_resampled,13_aligned_pattern_resampled,2a,1725729633,1725732006,data/input\train\slices\13_7_15_J_B_resampled_2a.csv,data/input\train\labels\13_aligned_pattern_resampled_2a.csv,data/input\train\masks\13_7_15_J_B_resampled_2a.csv,3600
13,caminar,train,13_7_16_M_B_resampled,13_aligned_pattern_resampled,1,1725727833,1725731432,data/input\train\slices\13_7_16_M_B_resampled_1.csv,data/input\train\labels\13_aligned_pattern_resampled_1.csv,data/input\train\masks\13_7_16_M_B_resampled_1.csv,3600
13,caminar,train,13_7_16_M_B_resampled,13_aligned_pattern_resampled,2a,1725729633,1725732006,data/input\train\slices\13_7_16_M_B_resampled_2a.csv,data/input\train\labels\13_aligned_pattern_resampled_2a.csv,data/input\train\masks\13_7_16_M_B_resampled_2a.csv,3600
13,caminar,train,13_7_1_A_B_resampled,13_aligned_pattern_resampled,1,1725727833,1725731432,data/input\train\slices\13_7_1_A_B_resampled_1.csv,data/input\train\labels\13_aligned_pattern_resampled_1.csv,data/input\train\masks\13_7_1_A_B_resampled_1.csv,3600
13,caminar,train,13_7_1_A_B_resampled,13_aligned_pattern_resampled,2a,1725729633,1725732006,data/input\train\slices\13_7_1_A_B_resampled_2a.csv,data/input\train\labels\13_aligned_pattern_resampled_2a.csv,data/input\train\masks\13_7_1_A_B_resampled_2a.csv,3600
13,caminar,train,13_7_2_A_B_resampled,13_aligned_pattern_resampled,1,1725727833,1725731432,data/input\train\slices\13_7_2_A_B_resampled_1.csv,data/input\train\labels\13_aligned_pattern_resampled_1.csv,data/input\train\masks\13_7_2_A_B_resampled_1.csv,3600
13,caminar,train,13_7_2_A_B_resampled,13_aligned_pattern_resampled,2a,1725729633,1725732006,data/input\train\slices\13_7_2_A_B_resampled_2a.csv,data/input\train\labels\13_aligned_pattern_resampled_2a.csv,data/input\train\masks\13_7_2_A_B_resampled_2a.csv,3600
13,caminar,train,13_7_3_A_B_resampled,13_aligned_pattern_resampled,1,1725727833,1725731432,data/input\train\slices\13_7_3_A_B_resampled_1.csv,data/input\train\labels\13_aligned_pattern_resampled_1.csv,data/input\train\masks\13_7_3_A_B_resampled_1.csv,3600
13,caminar,train,13_7_3_A_B_resampled,13_aligned_pattern_resampled,2a,1725729633,1725732005,data/input\train\slices\13_7_3_A_B_resampled_2a.csv,data/input\train\labels\13_aligned_pattern_resampled_2a.csv,data/input\train\masks\13_7_3_A_B_resampled_2a.csv,3600
13,caminar,train,13_7_4_A_B_resampled,13_aligned_pattern_resampled,1,1725727833,1725731432,data/input\train\slices\13_7_4_A_B_resampled_1.csv,data/input\train\labels\13_aligned_pattern_resampled_1.csv,data/input\train\masks\13_7_4_A_B_resampled_1.csv,3600
13,caminar,train,13_7_4_A_B_resampled,13_aligned_pattern_resampled,2a,1725729633,1725732005,data/input\train\slices\13_7_4_A_B_resampled_2a.csv,data/input\train\labels\13_aligned_pattern_resampled_2a.csv,data/input\train\masks\13_7_4_A_B_resampled_2a.csv,3600
13,caminar,train,13_7_5_A_B_resampled,13_aligned_pattern_resampled,1,1725727833,1725731432,data/input\train\slices\13_7_5_A_B_resampled_1.csv,data/input\train\labels\13_aligned_pattern_resampled_1.csv,data/input\train\masks\13_7_5_A_B_resampled_1.csv,3600
13,caminar,train,13_7_5_A_B_resampled,13_aligned_pattern_resampled,2a,1725729633,1725732004,data/input\train\slices\13_7_5_A_B_resampled_2a.csv,data/input\train\labels\13_aligned_pattern_resampled_2a.csv,data/input\train\masks\13_7_5_A_B_resampled_2a.csv,3600
13,caminar,train,13_7_6_E_B_resampled,13_aligned_pattern_resampled,1,1725727833,1725731432,data/input\train\slices\13_7_6_E_B_resampled_1.csv,data/input\train\labels\13_aligned_pattern_resampled_1.csv,data/input\train\masks\13_7_6_E_B_resampled_1.csv,3600
13,caminar,train,13_7_6_E_B_resampled,13_aligned_pattern_resampled,2a,1725729633,1725732005,data/input\train\slices\13_7_6_E_B_resampled_2a.csv,data/input\train\labels\13_aligned_pattern_resampled_2a.csv,data/input\train\masks\13_7_6_E_B_resampled_2a.csv,3600
13,caminar,train,13_7_7_F_B_resampled,13_aligned_pattern_resampled,1,1725727833,1725731432,data/input\train\slices\13_7_7_F_B_resampled_1.csv,data/input\train\labels\13_aligned_pattern_resampled_1.csv,data/input\train\masks\13_7_7_F_B_resampled_1.csv,3600
13,caminar,train,13_7_7_F_B_resampled,13_aligned_pattern_resampled,2a,1725729633,1725732006,data/input\train\slices\13_7_7_F_B_resampled_2a.csv,data/input\train\labels\13_aligned_pattern_resampled_2a.csv,data/input\train\masks\13_7_7_F_B_resampled_2a.csv,3600
13,caminar,train,13_7_8_A_B_resampled,13_aligned_pattern_resampled,1,1725727833,1725731432,data/input\train\slices\13_7_8_A_B_resampled_1.csv,data/input\train\labels\13_aligned_pattern_resampled_1.csv,data/input\train\masks\13_7_8_A_B_resampled_1.csv,3600
13,caminar,train,13_7_8_A_B_resampled,13_aligned_pattern_resampled,2a,1725729633,1725732006,data/input\train\slices\13_7_8_A_B_resampled_2a.csv,data/input\train\labels\13_aligned_pattern_resampled_2a.csv,data/input\train\masks\13_7_8_A_B_resampled_2a.csv,3600
13,caminar,train,13_7_9_H_B_resampled,13_aligned_pattern_resampled,1,1725727833,1725731432,data/input\train\slices\13_7_9_H_B_resampled_1.csv,data/input\train\labels\13_aligned_pattern_resampled_1.csv,data/input\train\masks\13_7_9_H_B_resampled_1.csv,3600
13,caminar,train,13_7_9_H_B_resampled,13_aligned_pattern_resampled,2a,1725729633,1725732006,data/input\train\slices\13_7_9_H_B_resampled_2a.csv,data/input\train\labels\13_aligned_pattern_resampled_2a.csv,data/input\train\masks\13_7_9_H_B_resampled_2a.csv,3600
15,caminar,train,15_9_10_H_W_resampled,15_aligned_pattern_resampled,1,1725868868,1725872467,data/input\train\slices\15_9_10_H_W_resampled_1.csv,data/input\train\labels\15_aligned_pattern_resampled_1.csv,data/input\train\masks\15_9_10_H_W_resampled_1.csv,3600
15,caminar,train,15_9_10_H_W_resampled,15_aligned_pattern_resampled,2a,1725870668,1725874267,data/input\train\slices\15_9_10_H_W_resampled_2a.csv,data/input\train\labels\15_aligned_pattern_resampled_2a.csv,data/input\train\masks\15_9_10_H_W_resampled_2a.csv,3600
15,caminar,train,15_9_10_H_W_resampled,15_aligned_pattern_resampled,3,1725872468,1725876067,data/input\train\slices\15_9_10_H_W_resampled_3.csv,data/input\train\labels\15_aligned_pattern_resampled_3.csv,data/input\train\masks\15_9_10_H_W_resampled_3.csv,3600
15,caminar,train,15_9_10_H_W_resampled,15_aligned_pattern_resampled,4a,1725874268,1725877867,data/input\train\slices\15_9_10_H_W_resampled_4a.csv,data/input\train\labels\15_aligned_pattern_resampled_4a.csv,data/input\train\masks\15_9_10_H_W_resampled_4a.csv,3600
15,caminar,train,15_9_10_H_W_resampled,15_aligned_pattern_resampled,5,1725876068,1725879667,data/input\train\slices\15_9_10_H_W_resampled_5.csv,data/input\train\labels\15_aligned_pattern_resampled_5.csv,data/input\train\masks\15_9_10_H_W_resampled_5.csv,3600
15,caminar,train,15_9_10_H_W_resampled,15_aligned_pattern_resampled,6a,1725877868,1725881467,data/input\train\slices\15_9_10_H_W_resampled_6a.csv,data/input\train\labels\15_aligned_pattern_resampled_6a.csv,data/input\train\masks\15_9_10_H_W_resampled_6a.csv,3600
15,caminar,train,15_9_10_H_W_resampled,15_aligned_pattern_resampled,7,1725879668,1725883267,data/input\train\slices\15_9_10_H_W_resampled_7.csv,data/input\train\labels\15_aligned_pattern_resampled_7.csv,data/input\train\masks\15_9_10_H_W_resampled_7.csv,3600
15,caminar,train,15_9_10_H_W_resampled,15_aligned_pattern_resampled,8a,1725881468,1725885067,data/input\train\slices\15_9_10_H_W_resampled_8a.csv,data/input\train\labels\15_aligned_pattern_resampled_8a.csv,data/input\train\masks\15_9_10_H_W_resampled_8a.csv,3600
15,caminar,train,15_9_10_H_W_resampled,15_aligned_pattern_resampled,9,1725883268,1725886867,data/input\train\slices\15_9_10_H_W_resampled_9.csv,data/input\train\labels\15_aligned_pattern_resampled_9.csv,data/input\train\masks\15_9_10_H_W_resampled_9.csv,3600
15,caminar,train,15_9_10_H_W_resampled,15_aligned_pattern_resampled,10a,1725885068,1725888667,data/input\train\slices\15_9_10_H_W_resampled_10a.csv,data/input\train\labels\15_aligned_pattern_resampled_10a.csv,data/input\train\masks\15_9_10_H_W_resampled_10a.csv,3600
15,caminar,train,15_9_10_H_W_resampled,15_aligned_pattern_resampled,11,1725886868,1725890467,data/input\train\slices\15_9_10_H_W_resampled_11.csv,data/input\train\labels\15_aligned_pattern_resampled_11.csv,data/input\train\masks\15_9_10_H_W_resampled_11.csv,3600
15,caminar,train,15_9_10_H_W_resampled,15_aligned_pattern_resampled,12a,1725888668,1725891080,data/input\train\slices\15_9_10_H_W_resampled_12a.csv,data/input\train\labels\15_aligned_pattern_resampled_12a.csv,data/input\train\masks\15_9_10_H_W_resampled_12a.csv,3600
15,caminar,train,15_9_11_A_W_resampled,15_aligned_pattern_resampled,1,1725868850,1725872449,data/input\train\slices\15_9_11_A_W_resampled_1.csv,data/input\train\labels\15_aligned_pattern_resampled_1.csv,data/input\train\masks\15_9_11_A_W_resampled_1.csv,3600
15,caminar,train,15_9_11_A_W_resampled,15_aligned_pattern_resampled,2a,1725870650,1725874249,data/input\train\slices\15_9_11_A_W_resampled_2a.csv,data/input\train\labels\15_aligned_pattern_resampled_2a.csv,data/input\train\masks\15_9_11_A_W_resampled_2a.csv,3600
15,caminar,train,15_9_11_A_W_resampled,15_aligned_pattern_resampled,3,1725872450,1725876049,data/input\train\slices\15_9_11_A_W_resampled_3.csv,data/input\train\labels\15_aligned_pattern_resampled_3.csv,data/input\train\masks\15_9_11_A_W_resampled_3.csv,3600
15,caminar,train,15_9_11_A_W_resampled,15_aligned_pattern_resampled,4a,1725874250,1725877849,data/input\train\slices\15_9_11_A_W_resampled_4a.csv,data/input\train\labels\15_aligned_pattern_resampled_4a.csv,data/input\train\masks\15_9_11_A_W_resampled_4a.csv,3600
15,caminar,train,15_9_11_A_W_resampled,15_aligned_pattern_resampled,5,1725876050,1725879649,data/input\train\slices\15_9_11_A_W_resampled_5.csv,data/input\train\labels\15_aligned_pattern_resampled_5.csv,data/input\train\masks\15_9_11_A_W_resampled_5.csv,3600
15,caminar,train,15_9_11_A_W_resampled,15_aligned_pattern_resampled,6a,1725877850,1725881449,data/input\train\slices\15_9_11_A_W_resampled_6a.csv,data/input\train\labels\15_aligned_pattern_resampled_6a.csv,data/input\train\masks\15_9_11_A_W_resampled_6a.csv,3600
15,caminar,train,15_9_11_A_W_resampled,15_aligned_pattern_resampled,7,1725879650,1725883249,data/input\train\slices\15_9_11_A_W_resampled_7.csv,data/input\train\labels\15_aligned_pattern_resampled_7.csv,data/input\train\masks\15_9_11_A_W_resampled_7.csv,3600
15,caminar,train,15_9_11_A_W_resampled,15_aligned_pattern_resampled,8a,1725881450,1725885049,data/input\train\slices\15_9_11_A_W_resampled_8a.csv,data/input\train\labels\15_aligned_pattern_resampled_8a.csv,data/input\train\masks\15_9_11_A_W_resampled_8a.csv,3600
